work_id,scored_for_type,scored_for_id,is_featured,status
carl-philipp-emanuel-bach-1714-sonatina-in-g-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h451-wq98-347,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-st-john-passion-for-soloists-chorus-and-orchestra-h801-348,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-st-john-passion-for-soloists-chorus-and-orchestra-h801-348,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-st-luke-passion-for-soloist-chorus-and-orchestra-h784-349,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-st-luke-passion-for-soloist-chorus-and-orchestra-h784-349,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-st-matthew-passion-for-soloists-chorus-and-orchestra-h798-350,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-st-matthew-passion-for-soloists-chorus-and-orchestra-h798-350,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-for-2-flutes-2-horns-strings-and-continuo-wq174-353,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-a-major-wq182-no-4--354,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-b-flat-major-for-strings-and-continuo-wq182-no-5-sei-sinfonie-no-5-355,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-b-flat-major-wq182-no-2--356,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-b-minor-wq182-no-5--357,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-c-major-for-strings-and-continuo-h659-wq182-no-3-sei-sinfonie-no-3-358,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-c-major-wq182-no-3--359,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-d-major-wq183-no-1--360,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-e-flat-major-for-2-oboes-2-horns-strings-and-continuo-wq179-361,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-e-flat-major-wq183-no-2--362,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-e-major-wq182-no-6--363,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-e-minor-for-2-flutes-2-oboes-2-horns-strings-and-continuo-wq178-364,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-e-minor-h652-wq177-365,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-f-major-for-2-flutes-2-bassoons-2-horns-strings-and-continuo-wq175-366,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-f-major-h665-wq183-no-3-367,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-f-major-wq183-no-3--368,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-g-major-for-2-oboes-2-horns-strings-and-continuo-h655-wq180-369,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-g-major-for-strings-and-continuo-h648-wq173-370,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-g-major-h648-wq173-371,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-g-major-wq182-no-1--372,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-symphony-in-g-major-wq183-no-4--373,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins--and-continuo-in-f-major-h576-wq-154-374,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins--and-continuo-in-f-major-h576-wq-154-374,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins-and-continuo-in-e-minor-h-577-wq155-375,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins-and-continuo-in-e-minor-h-577-wq155-375,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins-and-continuo-in-f-major-h-590-wq160-376,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins-and-continuo-in-f-major-h-590-wq160-376,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-a-for-flute-violin-and-continuo-wq146-377,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-a-for-flute-violin-and-continuo-wq146-377,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-a-minor-for-flute-violin-and-continuo-wq148-378,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-a-minor-for-flute-violin-and-continuo-wq148-378,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-b-flat-major-for-flute-violin-and-continuo-wq161-no-2-379,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-b-flat-major-for-flute-violin-and-continuo-wq161-no-2-379,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-b-minor-for-flute-violin-and-continuo-wq143-381,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-b-minor-for-flute-violin-and-continuo-wq143-381,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-c-major-for-violin-cello-and-keyboard-h526-wq89-no-2-382,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-c-major-for-violin-cello-and-keyboard-h526-wq89-no-2-382,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-e-major-for-2-flutes-and-continuo-h-580-wq162-383,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-e-major-for-2-flutes-and-continuo-h-580-wq162-383,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-f-for-viola-bass-recorder-and-harpsichord-wq163-384,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-f-for-viola-bass-recorder-and-harpsichord-wq163-384,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-g-for-flute-violin-and-continuo-wq150-385,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-g-for-flute-violin-and-continuo-wq150-385,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-g-for-flute-violin-and-continuo-wq144-386,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-g-for-flute-violin-and-continuo-wq144-386,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-g-for-violin-cello-and-keyboard-h525-wq89-no-1-387,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-in-g-for-violin-cello-and-keyboard-h525-wq89-no-1-387,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins-and-continuo-in-a-minor-h-582-wq156-388,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-trio-sonata-for-2-violins-and-continuo-in-a-minor-h-582-wq156-388,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-viola-da-gamba-sonata-in-c-major-wq136-391,instrument,viola,false,pending
carl-philipp-emanuel-bach-1714-viola-da-gamba-sonata-in-c-major-wq136-391,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-viola-da-gamba-sonata-in-d-major-wq137-392,instrument,viola,false,pending
carl-philipp-emanuel-bach-1714-viola-da-gamba-sonata-in-d-major-wq137-392,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-viola-da-gamba-sonata-in-g-minor-wq88-393,instrument,viola,false,pending
carl-philipp-emanuel-bach-1714-viola-da-gamba-sonata-in-g-minor-wq88-393,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-b-flat-major-h513-wq77-394,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-b-flat-major-h513-wq77-394,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-b-flat-major-h543-395,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-b-flat-major-h543-395,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-b-minor-wq76-h512-396,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-b-minor-wq76-h512-396,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-c-major-wq73-397,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-c-major-wq73-397,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-c-minor-h514-wq78-398,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-c-minor-h514-wq78-398,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-c-minor-h579-wq161-no-1-399,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-c-minor-h579-wq161-no-1-399,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-d-major-h502-wq71-400,instrument,violin,false,pending
carl-philipp-emanuel-bach-1714-violin-sonata-in-d-major-h502-wq71-400,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-wer-ist-so-wurdig-als-du-for-choir-and-orchestra-h831-wq222-402,ensemble,choir,false,pending
johann-christian-bach-1735-bassoon-concerto-in-b-flat-major-cw-36195-5,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-bassoon-concerto-in-b-flat-major-cw-36195-5,instrument,bass,false,pending
johann-christian-bach-1735-bassoon-concerto-in-b-flat-major-cw-36195-5,instrument,bass,true,pending
johann-christian-bach-1735-bassoon-concerto-in-b-flat-major-cw-c83--6,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-bassoon-concerto-in-b-flat-major-cw-c83--6,instrument,bass,false,pending
johann-christian-bach-1735-bassoon-concerto-in-b-flat-major-cw-c83--6,instrument,bass,true,pending
johann-christian-bach-1735-bassoon-concerto-in-e-flat-major-cw-36139-7,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-bassoon-concerto-in-e-flat-major-cw-36139-7,instrument,bass,false,pending
johann-christian-bach-1735-bassoon-concerto-in-e-flat-major-cw-36139-7,instrument,bass,true,pending
johann-christian-bach-1735-concerto-for-oboe--10,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-concerto-for-oboe--10,instrument,oboe,false,pending
johann-christian-bach-1735-concerto-for-oboe--10,instrument,oboe,true,pending
johann-christian-bach-1735-die-amerikanerin-for-soprano-and-orchestra-hw183-13,instrument,soprano,false,pending
johann-christian-bach-1735-duet-no-1-for-flute-and-viola-da-gamba-16,instrument,lute,false,pending
johann-christian-bach-1735-duet-no-2-for-flute-and-viola-da-gamba-17,instrument,lute,false,pending
johann-christian-bach-1735-duet-no-3-for-flute-and-viola-da-gamba-18,instrument,lute,false,pending
johann-christian-bach-1735-flute-concerto-in-d-major-cw-c79--19,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-flute-concerto-in-d-major-cw-c79--19,instrument,lute,false,pending
johann-christian-bach-1735-flute-concerto-in-d-major-cw-c79--19,instrument,lute,true,pending
johann-christian-bach-1735-flute-concerto-in-g-major-cw-c78-20,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-flute-concerto-in-g-major-cw-c78-20,instrument,lute,false,pending
johann-christian-bach-1735-flute-concerto-in-g-major-cw-c78-20,instrument,lute,true,pending
johann-christian-bach-1735-flute-sonata-in-a-major-op-2-no-5-b-47b-21,instrument,lute,false,pending
johann-christian-bach-1735-flute-sonata-in-a-major-op-2-no-5-b-47b-21,instrument,piano,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-a-major-op-1-no-2-cw-c50--23,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-a-major-op-1-no-2-cw-c50--23,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-a-major-op-1-no-2-cw-c50--23,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-cw-c68--24,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-cw-c68--24,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-cw-c68--24,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-1-no-1-cw-c49--25,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-1-no-1-cw-c49--25,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-1-no-1-cw-c49--25,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-13-no-4-cw-c65--26,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-13-no-4-cw-c65--26,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-13-no-4-cw-c65--26,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-13-no-4-cw-c65-the-yellow-haired-laddie-27,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-13-no-4-cw-c65-the-yellow-haired-laddie-27,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-13-no-4-cw-c65-the-yellow-haired-laddie-27,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-7-no-4-cw-c58--28,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-7-no-4-cw-c58--28,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-b-flat-major-op-7-no-4-cw-c58--28,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-1-no-5-cw-c53--29,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-1-no-5-cw-c53--29,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-1-no-5-cw-c53--29,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-13-no-1-30,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-13-no-1-30,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-13-no-1-30,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-13-no-1-cw-c62--31,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-13-no-1-cw-c62--31,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-13-no-1-cw-c62--31,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-7-no-1-cw-c55--32,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-7-no-1-cw-c55--32,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-c-major-op-7-no-1-cw-c55--32,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-1-no-6-cw-c54--33,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-1-no-6-cw-c54--33,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-1-no-6-cw-c54--33,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-13-no-2-cw-c63--34,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-13-no-2-cw-c63--34,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-13-no-2-cw-c63--34,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-7-no-3-cw-c57--35,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-7-no-3-cw-c57--35,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-major-op-7-no-3-cw-c57--35,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-minor-cw-c70--36,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-minor-cw-c70--36,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-d-minor-cw-c70--36,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-cw-c75--37,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-cw-c75--37,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-cw-c75--37,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-13-no-6-38,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-13-no-6-38,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-13-no-6-38,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-13-no-6-cw-c67--39,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-13-no-6-cw-c67--39,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-13-no-6-cw-c67--39,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-7-no-5-40,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-7-no-5-40,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-7-no-5-40,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-7-no-5-cw-c59--41,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-7-no-5-cw-c59--41,instrument,harp,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-flat-major-op-7-no-5-cw-c59--41,instrument,harp,true,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-major-cw-c71--42,ensemble,symphony-orchestra,false,pending
johann-christian-bach-1735-harpsichord-concerto-in-e-major-cw-c71--42,instrument,harp,false,pending
